,,,,,,,,,,,,,,,,,,,,,EXPECTED,,,,,,,,,,,,,,ACTUAL,,,,,,,,,,,,,
,Tournament,League,Date,Gamelength,Team1,Team2,Team1Score,Team2Score,WinTeam,Year,Region_T1,Team_T1,Region_code_T1,Region_T2,Team_T2,Region_code_T2,Region_Win,Team_Win,Region_code_Win,Blue/Red,G2,FNC,MAD,RGE,VIT,MSF,SK,XL,S04,OG,AST,BDS,SPY,TH,G2,FNC,MAD,RGE,VIT,MSF,SK,XL,S04,OG,AST,BDS,SPY,TH
24744,LEC 2021 Spring Playoffs,LEC,28/03/2021 14:23,29:51:00,Rogue (European Team),MAD Lions,1,0,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,MAD,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24747,LEC 2021 Spring Playoffs,LEC,28/03/2021 15:44,30:10:00,Rogue (European Team),MAD Lions,1,1,MAD Lions,2021,Europe,RGE,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24749,LEC 2021 Spring Playoffs,LEC,28/03/2021 16:45,28:21:00,Rogue (European Team),MAD Lions,1,2,MAD Lions,2021,Europe,RGE,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24752,LEC 2021 Spring Playoffs,LEC,28/03/2021 17:37,38:28:00,Rogue (European Team),MAD Lions,1,3,MAD Lions,2021,Europe,RGE,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24797,LEC 2021 Spring Playoffs,LEC,02/04/2021 15:41,34:03:00,FC Schalke 04 Esports,Fnatic,1,0,FC Schalke 04 Esports,2021,EMEA,S04,EMEA,EMEA,FNC,EMEA,EMEA,S04,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24798,LEC 2021 Spring Playoffs,LEC,02/04/2021 16:57,28:07:00,FC Schalke 04 Esports,Fnatic,2,0,FC Schalke 04 Esports,2021,EMEA,S04,EMEA,EMEA,FNC,EMEA,EMEA,S04,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24799,LEC 2021 Spring Playoffs,LEC,02/04/2021 17:45,25:07:00,Fnatic,FC Schalke 04 Esports,0,3,FC Schalke 04 Esports,2021,EMEA,FNC,EMEA,EMEA,S04,EMEA,EMEA,S04,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24822,LEC 2021 Spring Playoffs,LEC,03/04/2021 14:47,41:42:00,G2 Esports,MAD Lions,0,1,MAD Lions,2021,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24825,LEC 2021 Spring Playoffs,LEC,03/04/2021 15:55,29:32:00,G2 Esports,MAD Lions,0,2,MAD Lions,2021,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24827,LEC 2021 Spring Playoffs,LEC,03/04/2021 16:53,31:06:00,G2 Esports,MAD Lions,1,2,G2 Esports,2021,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24829,LEC 2021 Spring Playoffs,LEC,03/04/2021 17:47,32:50:00,MAD Lions,G2 Esports,3,1,MAD Lions,2021,EMEA,MAD,EMEA,EMEA,G2,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24866,LEC 2021 Spring Playoffs,LEC,04/04/2021 14:49,26:33:00,Rogue (European Team),FC Schalke 04 Esports,1,0,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,S04,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24869,LEC 2021 Spring Playoffs,LEC,04/04/2021 15:37,43:03:00,FC Schalke 04 Esports,Rogue (European Team),1,1,FC Schalke 04 Esports,2021,EMEA,S04,EMEA,Europe,RGE,EMEA,EMEA,S04,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24870,LEC 2021 Spring Playoffs,LEC,04/04/2021 16:55,34:23:00,Rogue (European Team),FC Schalke 04 Esports,2,1,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,S04,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24872,LEC 2021 Spring Playoffs,LEC,04/04/2021 17:49,30:58:00,FC Schalke 04 Esports,Rogue (European Team),1,3,Rogue (European Team),2021,EMEA,S04,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24918,LEC 2021 Spring Playoffs,LEC,10/04/2021 13:56,35:55:00,G2 Esports,Rogue (European Team),1,0,G2 Esports,2021,EMEA,G2,EMEA,Europe,RGE,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24920,LEC 2021 Spring Playoffs,LEC,10/04/2021 15:55,32:20:00,Rogue (European Team),G2 Esports,1,1,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,G2,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24921,LEC 2021 Spring Playoffs,LEC,10/04/2021 16:55,29:06:00,G2 Esports,Rogue (European Team),1,2,Rogue (European Team),2021,EMEA,G2,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24922,LEC 2021 Spring Playoffs,LEC,10/04/2021 17:53,32:38:00,G2 Esports,Rogue (European Team),1,3,Rogue (European Team),2021,EMEA,G2,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24951,LEC 2021 Spring Playoffs,LEC,11/04/2021 13:37,36:30:00,MAD Lions,Rogue (European Team),0,1,Rogue (European Team),2021,EMEA,MAD,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24953,LEC 2021 Spring Playoffs,LEC,11/04/2021 16:02,44:12:00,MAD Lions,Rogue (European Team),0,2,Rogue (European Team),2021,EMEA,MAD,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24954,LEC 2021 Spring Playoffs,LEC,11/04/2021 17:12,35:06:00,MAD Lions,Rogue (European Team),1,2,MAD Lions,2021,EMEA,MAD,EMEA,Europe,RGE,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24955,LEC 2021 Spring Playoffs,LEC,11/04/2021 18:20,23:43,Rogue (European Team),MAD Lions,2,2,MAD Lions,2021,Europe,RGE,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24956,LEC 2021 Spring Playoffs,LEC,11/04/2021 19:08,34:39:00,Rogue (European Team),MAD Lions,2,3,MAD Lions,2021,Europe,RGE,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25087,LEC 2021 Summer,LEC,11/06/2021 15:08,29:05:00,G2 Esports,MAD Lions,1,0,G2 Esports,2021,EMEA,G2,EMEA,EMEA,MAD,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25088,LEC 2021 Summer,LEC,11/06/2021 16:06,42:14:00,Astralis,SK Gaming,1,0,Astralis,2021,EMEA,AST,EMEA,EMEA,SK,EMEA,EMEA,AST,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25089,LEC 2021 Summer,LEC,11/06/2021 17:10,25:25:00,Rogue (European Team),Excel Esports,1,0,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,XL,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25090,LEC 2021 Summer,LEC,11/06/2021 18:06,25:41:00,FC Schalke 04 Esports,Team Vitality,0,1,Team Vitality,2021,EMEA,S04,EMEA,EMEA,VIT,EMEA,EMEA,VIT,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25091,LEC 2021 Summer,LEC,11/06/2021 19:06,31:15:00,Fnatic,Misfits Gaming,0,1,Misfits Gaming,2021,EMEA,FNC,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25110,LEC 2021 Summer,LEC,12/06/2021 14:11,25:15:00,Excel Esports,Astralis,0,1,Astralis,2021,EMEA,XL,EMEA,EMEA,AST,EMEA,EMEA,AST,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25112,LEC 2021 Summer,LEC,12/06/2021 15:04,33:20:00,SK Gaming,Misfits Gaming,0,1,Misfits Gaming,2021,EMEA,SK,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25114,LEC 2021 Summer,LEC,12/06/2021 15:55,33:44:00,Team Vitality,Rogue (European Team),0,1,Rogue (European Team),2021,EMEA,VIT,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25116,LEC 2021 Summer,LEC,12/06/2021 16:57,32:11:00,FC Schalke 04 Esports,G2 Esports,1,0,FC Schalke 04 Esports,2021,EMEA,S04,EMEA,EMEA,G2,EMEA,EMEA,S04,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25117,LEC 2021 Summer,LEC,12/06/2021 17:46,33:00:00,MAD Lions,Fnatic,1,0,MAD Lions,2021,EMEA,MAD,EMEA,EMEA,FNC,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25139,LEC 2021 Summer,LEC,13/06/2021 14:25,32:50:00,Excel Esports,FC Schalke 04 Esports,1,0,Excel Esports,2021,EMEA,XL,EMEA,EMEA,S04,EMEA,EMEA,XL,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25140,LEC 2021 Summer,LEC,13/06/2021 15:05,31:40:00,Misfits Gaming,Team Vitality,1,0,Misfits Gaming,2021,Europe,MSF,EMEA,EMEA,VIT,EMEA,Europe,MSF,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25142,LEC 2021 Summer,LEC,13/06/2021 15:53,27:43:00,Astralis,MAD Lions,0,1,MAD Lions,2021,EMEA,AST,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25144,LEC 2021 Summer,LEC,13/06/2021 17:11,27:02:00,SK Gaming,G2 Esports,0,1,G2 Esports,2021,EMEA,SK,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25145,LEC 2021 Summer,LEC,13/06/2021 17:41,28:17:00,Rogue (European Team),Fnatic,0,1,Fnatic,2021,Europe,RGE,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25195,LEC 2021 Summer,LEC,18/06/2021 15:14,31:33:00,SK Gaming,FC Schalke 04 Esports,0,1,FC Schalke 04 Esports,2021,EMEA,SK,EMEA,EMEA,S04,EMEA,EMEA,S04,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25196,LEC 2021 Summer,LEC,18/06/2021 16:07,38:25:00,MAD Lions,Excel Esports,0,1,Excel Esports,2021,EMEA,MAD,EMEA,EMEA,XL,EMEA,EMEA,XL,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25197,LEC 2021 Summer,LEC,18/06/2021 17:00,36:18:00,Misfits Gaming,Rogue (European Team),0,1,Rogue (European Team),2021,Europe,MSF,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25198,LEC 2021 Summer,LEC,18/06/2021 18:20,30:16:00,Fnatic,Team Vitality,1,0,Fnatic,2021,EMEA,FNC,EMEA,EMEA,VIT,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199,LEC 2021 Summer,LEC,18/06/2021 19:18,32:38:00,G2 Esports,Astralis,1,0,G2 Esports,2021,EMEA,G2,EMEA,EMEA,AST,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25228,LEC 2021 Summer,LEC,19/06/2021 14:16,22:56,Team Vitality,SK Gaming,1,0,Team Vitality,2021,EMEA,VIT,EMEA,EMEA,SK,EMEA,EMEA,VIT,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25230,LEC 2021 Summer,LEC,19/06/2021 15:02,33:36:00,Misfits Gaming,Astralis,1,0,Misfits Gaming,2021,Europe,MSF,EMEA,EMEA,AST,EMEA,Europe,MSF,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25231,LEC 2021 Summer,LEC,19/06/2021 15:45,32:40:00,FC Schalke 04 Esports,MAD Lions,0,1,MAD Lions,2021,EMEA,S04,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25233,LEC 2021 Summer,LEC,19/06/2021 16:47,40:02:00,Excel Esports,Fnatic,0,1,Fnatic,2021,EMEA,XL,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25235,LEC 2021 Summer,LEC,19/06/2021 17:53,39:39:00,Rogue (European Team),G2 Esports,0,1,G2 Esports,2021,Europe,RGE,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25317,LEC 2021 Summer,LEC,25/06/2021 15:32,26:06:00,Excel Esports,Misfits Gaming,0,1,Misfits Gaming,2021,EMEA,XL,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25318,LEC 2021 Summer,LEC,25/06/2021 16:04,31:15:00,MAD Lions,SK Gaming,1,0,MAD Lions,2021,EMEA,MAD,EMEA,EMEA,SK,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25319,LEC 2021 Summer,LEC,25/06/2021 17:06,29:06:00,FC Schalke 04 Esports,Rogue (European Team),0,1,Rogue (European Team),2021,EMEA,S04,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25320,LEC 2021 Summer,LEC,25/06/2021 18:13,35:55:00,Astralis,Fnatic,0,1,Fnatic,2021,EMEA,AST,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25321,LEC 2021 Summer,LEC,25/06/2021 18:44,28:09:00,G2 Esports,Team Vitality,0,1,Team Vitality,2021,EMEA,G2,EMEA,EMEA,VIT,EMEA,EMEA,VIT,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25344,LEC 2021 Summer,LEC,26/06/2021 14:25,30:04:00,SK Gaming,Excel Esports,1,0,SK Gaming,2021,EMEA,SK,EMEA,EMEA,XL,EMEA,EMEA,SK,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25347,LEC 2021 Summer,LEC,26/06/2021 15:03,30:18:00,Misfits Gaming,FC Schalke 04 Esports,1,0,Misfits Gaming,2021,Europe,MSF,EMEA,EMEA,S04,EMEA,Europe,MSF,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25351,LEC 2021 Summer,LEC,26/06/2021 16:06,35:42:00,Rogue (European Team),Astralis,1,0,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,AST,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25352,LEC 2021 Summer,LEC,26/06/2021 17:05,34:31:00,Team Vitality,MAD Lions,1,0,Team Vitality,2021,EMEA,VIT,EMEA,EMEA,MAD,EMEA,EMEA,VIT,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25355,LEC 2021 Summer,LEC,26/06/2021 18:03,27:29:00,Fnatic,G2 Esports,1,0,Fnatic,2021,EMEA,FNC,EMEA,EMEA,G2,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25444,LEC 2021 Summer,LEC,02/07/2021 15:21,23:32,Astralis,Team Vitality,1,0,Astralis,2021,EMEA,AST,EMEA,EMEA,VIT,EMEA,EMEA,AST,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25445,LEC 2021 Summer,LEC,02/07/2021 16:09,26:02:00,Rogue (European Team),SK Gaming,1,0,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,SK,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25446,LEC 2021 Summer,LEC,02/07/2021 16:57,25:36:00,Misfits Gaming,MAD Lions,0,1,MAD Lions,2021,Europe,MSF,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25447,LEC 2021 Summer,LEC,02/07/2021 17:49,32:35:00,Fnatic,FC Schalke 04 Esports,0,1,FC Schalke 04 Esports,2021,EMEA,FNC,EMEA,EMEA,S04,EMEA,EMEA,S04,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25448,LEC 2021 Summer,LEC,02/07/2021 18:31,28:16:00,Excel Esports,G2 Esports,1,0,Excel Esports,2021,EMEA,XL,EMEA,EMEA,G2,EMEA,EMEA,XL,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25480,LEC 2021 Summer,LEC,03/07/2021 14:17,33:52:00,Team Vitality,Excel Esports,0,1,Excel Esports,2021,EMEA,VIT,EMEA,EMEA,XL,EMEA,EMEA,XL,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25482,LEC 2021 Summer,LEC,03/07/2021 15:09,38:20:00,FC Schalke 04 Esports,Astralis,0,1,Astralis,2021,EMEA,S04,EMEA,EMEA,AST,EMEA,EMEA,AST,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25487,LEC 2021 Summer,LEC,03/07/2021 16:10,28:36:00,Fnatic,SK Gaming,1,0,Fnatic,2021,EMEA,FNC,EMEA,EMEA,SK,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25488,LEC 2021 Summer,LEC,03/07/2021 17:01,32:32:00,Misfits Gaming,G2 Esports,1,0,Misfits Gaming,2021,Europe,MSF,EMEA,EMEA,G2,EMEA,Europe,MSF,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490,LEC 2021 Summer,LEC,03/07/2021 18:02,41:55:00,MAD Lions,Rogue (European Team),0,1,Rogue (European Team),2021,EMEA,MAD,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25582,LEC 2021 Summer,LEC,09/07/2021 14:53,31:24:00,FC Schalke 04 Esports,SK Gaming,0,1,SK Gaming,2021,EMEA,S04,EMEA,EMEA,SK,EMEA,EMEA,SK,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25583,LEC 2021 Summer,LEC,09/07/2021 16:43,38:36:00,Excel Esports,MAD Lions,0,1,MAD Lions,2021,EMEA,XL,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25584,LEC 2021 Summer,LEC,09/07/2021 17:39,31:18:00,Team Vitality,Fnatic,0,1,Fnatic,2021,EMEA,VIT,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25585,LEC 2021 Summer,LEC,09/07/2021 18:11,37:20:00,Rogue (European Team),Misfits Gaming,1,0,Rogue (European Team),2021,Europe,RGE,EMEA,Europe,MSF,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25586,LEC 2021 Summer,LEC,09/07/2021 19:36,32:36:00,Astralis,G2 Esports,0,1,G2 Esports,2021,EMEA,AST,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25621,LEC 2021 Summer,LEC,10/07/2021 13:20,32:34:00,SK Gaming,Team Vitality,0,1,Team Vitality,2021,EMEA,SK,EMEA,EMEA,VIT,EMEA,EMEA,VIT,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25624,LEC 2021 Summer,LEC,10/07/2021 15:20,29:06:00,MAD Lions,FC Schalke 04 Esports,1,0,MAD Lions,2021,EMEA,MAD,EMEA,EMEA,S04,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25627,LEC 2021 Summer,LEC,10/07/2021 16:24,43:30:00,Misfits Gaming,Astralis,0,1,Astralis,2021,Europe,MSF,EMEA,EMEA,AST,EMEA,EMEA,AST,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25630,LEC 2021 Summer,LEC,10/07/2021 17:21,35:25:00,Fnatic,Excel Esports,1,0,Fnatic,2021,EMEA,FNC,EMEA,EMEA,XL,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25633,LEC 2021 Summer,LEC,10/07/2021 18:40,27:45:00,G2 Esports,Rogue (European Team),1,0,G2 Esports,2021,EMEA,G2,EMEA,Europe,RGE,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25725,LEC 2021 Summer,LEC,16/07/2021 15:49,39:39:00,Misfits Gaming,Excel Esports,1,0,Misfits Gaming,2021,Europe,MSF,EMEA,EMEA,XL,EMEA,Europe,MSF,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25726,LEC 2021 Summer,LEC,16/07/2021 16:24,23:07,Rogue (European Team),FC Schalke 04 Esports,1,0,Rogue (European Team),2021,Europe,RGE,EMEA,EMEA,S04,EMEA,Europe,RGE,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25727,LEC 2021 Summer,LEC,16/07/2021 17:30,31:39:00,SK Gaming,MAD Lions,1,0,SK Gaming,2021,EMEA,SK,EMEA,EMEA,MAD,EMEA,EMEA,SK,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25728,LEC 2021 Summer,LEC,16/07/2021 18:22,25:33:00,Fnatic,Astralis,1,0,Fnatic,2021,EMEA,FNC,EMEA,EMEA,AST,EMEA,EMEA,FNC,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25729,LEC 2021 Summer,LEC,16/07/2021 19:20,32:37:00,Team Vitality,G2 Esports,0,1,G2 Esports,2021,EMEA,VIT,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25757,LEC 2021 Summer,LEC,17/07/2021 13:36,32:30:00,Excel Esports,SK Gaming,0,1,SK Gaming,2021,EMEA,XL,EMEA,EMEA,SK,EMEA,EMEA,SK,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25762,LEC 2021 Summer,LEC,17/07/2021 15:24,26:38:00,FC Schalke 04 Esports,Misfits Gaming,0,1,Misfits Gaming,2021,EMEA,S04,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25765,LEC 2021 Summer,LEC,17/07/2021 16:23,35:57:00,Team Vitality,MAD Lions,0,1,MAD Lions,2021,EMEA,VIT,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25768,LEC 2021 Summer,LEC,17/07/2021 17:12,28:26:00,Astralis,Rogue (European Team),0,1,Rogue (European Team),2021,EMEA,AST,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25770,LEC 2021 Summer,LEC,17/07/2021 18:25,30:50:00,G2 Esports,Fnatic,0,1,Fnatic,2021,EMEA,G2,EMEA,EMEA,FNC,EMEA,EMEA,FNC,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25862,LEC 2021 Summer,LEC,23/07/2021 14:15,24:52:00,FC Schalke 04 Esports,Excel Esports,0,1,Excel Esports,2021,EMEA,S04,EMEA,EMEA,XL,EMEA,EMEA,XL,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25863,LEC 2021 Summer,LEC,23/07/2021 16:22,32:52:00,Team Vitality,Misfits Gaming,0,1,Misfits Gaming,2021,EMEA,VIT,EMEA,Europe,MSF,EMEA,Europe,MSF,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25864,LEC 2021 Summer,LEC,23/07/2021 17:21,41:55:00,MAD Lions,Astralis,1,0,MAD Lions,2021,EMEA,MAD,EMEA,EMEA,AST,EMEA,EMEA,MAD,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25865,LEC 2021 Summer,LEC,23/07/2021 18:25,35:39:00,G2 Esports,SK Gaming,1,0,G2 Esports,2021,EMEA,G2,EMEA,EMEA,SK,EMEA,EMEA,G2,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25866,LEC 2021 Summer,LEC,23/07/2021 19:37,27:07:00,Fnatic,Rogue (European Team),0,1,Rogue (European Team),2021,EMEA,FNC,EMEA,Europe,RGE,EMEA,Europe,RGE,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25903,LEC 2021 Summer,LEC,24/07/2021 13:36,26:09:00,Astralis,FC Schalke 04 Esports,1,0,Astralis,2021,EMEA,AST,EMEA,EMEA,S04,EMEA,EMEA,AST,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25906,LEC 2021 Summer,LEC,24/07/2021 15:21,27:31:00,Excel Esports,Team Vitality,1,0,Excel Esports,2021,EMEA,XL,EMEA,EMEA,VIT,EMEA,EMEA,XL,EMEA,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25908,LEC 2021 Summer,LEC,24/07/2021 16:16,30:16:00,Rogue (European Team),MAD Lions,0,1,MAD Lions,2021,Europe,RGE,EMEA,EMEA,MAD,EMEA,EMEA,MAD,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25910,LEC 2021 Summer,LEC,24/07/2021 17:16,36:21:00,Fnatic,SK Gaming,0,1,SK Gaming,2021,EMEA,FNC,EMEA,EMEA,SK,EMEA,EMEA,SK,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25912,LEC 2021 Summer,LEC,24/07/2021 18:26,32:04:00,Misfits Gaming,G2 Esports,0,1,G2 Esports,2021,Europe,MSF,EMEA,EMEA,G2,EMEA,EMEA,G2,EMEA,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
